
> weflow-remote-viewer@0.1.0 dev
> next dev --port 3000

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://198.18.0.1:3000
- Environments: .env.local
✓ Ready in 17.6s

 GET / 200 in 2.7s (next.js: 1975ms, application-code: 693ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 201ms (next.js: 3ms, application-code: 198ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 209ms (next.js: 3ms, application-code: 206ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 200ms (next.js: 3ms, application-code: 197ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 213ms (next.js: 3ms, application-code: 210ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 224ms (next.js: 2ms, application-code: 221ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 235ms (next.js: 4ms, application-code: 231ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 226ms (next.js: 2ms, application-code: 224ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 225ms (next.js: 3ms, application-code: 222ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 229ms (next.js: 4ms, application-code: 225ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 211ms (next.js: 3ms, application-code: 208ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 236ms (next.js: 3ms, application-code: 233ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 229ms (next.js: 3ms, application-code: 226ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 219ms (next.js: 2ms, application-code: 217ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 230ms (next.js: 3ms, application-code: 227ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 232ms (next.js: 4ms, application-code: 228ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 253ms (next.js: 3ms, application-code: 250ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 213ms (next.js: 3ms, application-code: 211ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 237ms (next.js: 7ms, application-code: 230ms)
